uid,follower_uid
8bfb69e12564,b7d6c4e9c9dd
8bfb69e12564,e9d38a56724b
8bfb69e12564,300456ee6b18
8bfb69e12564,e172a6076482
8bfb69e12564,4ec6f33afbd6
c6af51e0c360,6e74584da557
c6af51e0c360,1f988b1e7048
c6af51e0c360,64013be0e668
c6af51e0c360,c37ee9ae5343
c6af51e0c360,68363b00ed23
c6af51e0c360,749b906b2f65
c6af51e0c360,9f8313efc4d8
c6af51e0c360,9fe7d72b4c90
c6af51e0c360,6d2645017067
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
6ff9b1d885db,7faf85086f71
6ff9b1d885db,52da74857734
6ff9b1d885db,40c28f0a9b45
6ff9b1d885db,614139f42f4e
6ff9b1d885db,d8565352ada0
6ff9b1d885db,6b506dc3f416
6ff9b1d885db,97acac651d81
6ff9b1d885db,c51c83002136
6ff9b1d885db,e75a2f0ba663
5be76a9697f8,3a6908ddfb61
5be76a9697f8,b52c135850a8
5be76a9697f8,0138f36e207a
5be76a9697f8,0988622bf08b
5be76a9697f8,914052c4e19a
5be76a9697f8,dd92235c3e62
5be76a9697f8,67ff8a774ca3
5be76a9697f8,4551a9916af0
5be76a9697f8,fb3d250b6873
2.85774E+11,b2942f41a4d6
2.85774E+11,c57c4eb8632e
2.85774E+11,b30c322d3a55
2.85774E+11,bae0d905cc2c
2.85774E+11,f2efc805540b
2.85774E+11,2e8796eb599c
2.85774E+11,a6348bb2f05e
2.85774E+11,c278b8959094
2.85774E+11,86c61513b8a4
d9e549bf7a69,cb0536156dc6
d9e549bf7a69,a3ffb9ddc149
d9e549bf7a69,d96aa84a275b
d9e549bf7a69,fdb03565b687
d9e549bf7a69,e8dce306ca61
d9e549bf7a69,244578999af0
d9e549bf7a69,0f9184651e7b
d9e549bf7a69,0de189a0b32d
d9e549bf7a69,da01a727766d
90bc8de40f98,a9694b92dc95
90bc8de40f98,b73c6b0b1dc9
90bc8de40f98,153979d7923c
90bc8de40f98,00438ce1ad64
90bc8de40f98,85c853425355
90bc8de40f98,58ff41616fd0
90bc8de40f98,c9510ad4f25a
90bc8de40f98,9e1eff1af9df
90bc8de40f98,8f86521dc8eb
f62772dd3223,378fb0970dc3
f62772dd3223,d8ca60876e32
f62772dd3223,3e78922a1151
f62772dd3223,19ce9df8d7d9
f62772dd3223,81e73d5ebe3e
f62772dd3223,a4298127c459
f62772dd3223,14b05aa568bd
f62772dd3223,3d4f5efe7703
f62772dd3223,b24702486ba4
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
72f7e8a56495,d3a337db3168
72f7e8a56495,2a932b14d734
72f7e8a56495,9795f1b549ac
72f7e8a56495,aa0c4bd4709e
72f7e8a56495,1441f4ae075d
72f7e8a56495,e8ebfafb58ba
72f7e8a56495,8f03f4df0d30
72f7e8a56495,81b7c8090217
72f7e8a56495,55d13b1174ec
72f7e8a56495,e2e860fea28e
72f7e8a56495,7c22942718f7
72f7e8a56495,207dab203b0c
72f7e8a56495,c2745e00e24d
72f7e8a56495,0864a5e75bd7
72f7e8a56495,3.02E+106
72f7e8a56495,358c7eb5f7c3
72f7e8a56495,c6e8dc501948
72f7e8a56495,051153474199
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
240b7767b1c5,3abd5565c438
240b7767b1c5,bd6c2624bd76
240b7767b1c5,d8b41ed9f9fe
240b7767b1c5,3ee71bf36497
240b7767b1c5,c2e5d6aa787d
240b7767b1c5,72c697223fbc
240b7767b1c5,ccf1a29a1aca
240b7767b1c5,2df4383d7f06
240b7767b1c5,5d2fbe18c941
6d2645017067,c6af51e0c360
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
e75a2f0ba663,d25acf367869
e75a2f0ba663,8ee0ca1fd81c
e75a2f0ba663,f14c890ed9f9
e75a2f0ba663,8f8db07333d2
e75a2f0ba663,de65f739573e
e75a2f0ba663,df829a54757f
e75a2f0ba663,44abb886326b
e75a2f0ba663,88e1788f0a75
e75a2f0ba663,6ff9b1d885db
fb3d250b6873,ff200af47251
fb3d250b6873,5be76a9697f8
fb3d250b6873,1f729a65ab5e
fb3d250b6873,71d19d445a46
fb3d250b6873,52556acb6126
fb3d250b6873,c592e3a767f5
fb3d250b6873,e40a98f94593
fb3d250b6873,78d859902451
fb3d250b6873,240b7767b1c5
c278b8959094,2afaa033d286
c278b8959094,8c852a8303f5
c278b8959094,0abeb8c3e9a1
c278b8959094,5b01008517b3
c278b8959094,e851eca8740b
c278b8959094,2.85774E+11
c278b8959094,cc8c620f4835
c278b8959094,8476929b113e
c278b8959094,93189dd53412
da01a727766d,f86d031b9bd5
da01a727766d,7d062de3241d
da01a727766d,622a3993108c
da01a727766d,a429f319f81b
da01a727766d,b27876fb5af2
da01a727766d,f5cd5624f095
da01a727766d,2d260506cb6c
da01a727766d,00e5ce80f6f1
da01a727766d,6297e05f65ad
da01a727766d,6acb4931feb7
da01a727766d,0312041e3550
da01a727766d,48f4cd034eef
da01a727766d,7d062de3241d
da01a727766d,7b7cd7cfaae2
da01a727766d,a9f912ecbd1e
da01a727766d,52ce2a0fa5ee
da01a727766d,fc89be88ed37
da01a727766d,6ef6bcf4fb07
8f86521dc8eb,50bfe2aa5a57
8f86521dc8eb,1feeda1563ab
8f86521dc8eb,7ed5c4355e02
8f86521dc8eb,3e25ec3bbc76
8f86521dc8eb,712d7b0ef25f
8f86521dc8eb,c5a2ce84f60b
8f86521dc8eb,a6af7bed460f
8f86521dc8eb,5a672fbf6a0b
8f86521dc8eb,99eba92b752d
b24702486ba4,21099ccb6d8a
b24702486ba4,1e911711596d
b24702486ba4,73de3add04f9
b24702486ba4,3e25ec3bbc76
b24702486ba4,7387c763ba05
b24702486ba4,61e9b1756400
b24702486ba4,42f48c2158e7
b24702486ba4,ff954c31ca70
b24702486ba4,75464cf0dea7
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
55d13b1174ec,57c063d42af0
55d13b1174ec,1400a0d54e69
55d13b1174ec,0d8d8d779269
55d13b1174ec,80c1757eb5dd
55d13b1174ec,3e415602024f
55d13b1174ec,f33849997125
55d13b1174ec,d5bc322734b0
55d13b1174ec,4a4f58350c52
55d13b1174ec,72f7e8a56495
55d13b1174ec,94dc27c3c341
55d13b1174ec,4cc410679f57
55d13b1174ec,51ad00ed2a70
55d13b1174ec,e5412a5b4a5d
55d13b1174ec,9a807377f811
55d13b1174ec,a7c722769237
55d13b1174ec,8f24954d174b
55d13b1174ec,c58ff0ce496d
55d13b1174ec,8549ca6ef8ad
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
5d2fbe18c941,2081579d2d2d
5d2fbe18c941,6cfeac2b5756
5d2fbe18c941,240b7767b1c5
5d2fbe18c941,4591b2bf2db5
5d2fbe18c941,8a105729eafa
5d2fbe18c941,44e3be9ba7e6
5d2fbe18c941,78fa654fd535
5d2fbe18c941,e44c43de1627
5d2fbe18c941,d3b898b259fa
c6af51e0c360,6e74584da557
c6af51e0c360,64013be0e668
c6af51e0c360,1f988b1e7048
c6af51e0c360,c37ee9ae5343
c6af51e0c360,68363b00ed23
c6af51e0c360,749b906b2f65
c6af51e0c360,9f8313efc4d8
c6af51e0c360,9fe7d72b4c90
c6af51e0c360,6d2645017067
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
6ff9b1d885db,7faf85086f71
6ff9b1d885db,52da74857734
6ff9b1d885db,40c28f0a9b45
6ff9b1d885db,614139f42f4e
6ff9b1d885db,d8565352ada0
6ff9b1d885db,6b506dc3f416
6ff9b1d885db,97acac651d81
6ff9b1d885db,c51c83002136
6ff9b1d885db,e75a2f0ba663
240b7767b1c5,3abd5565c438
240b7767b1c5,d8b41ed9f9fe
240b7767b1c5,bd6c2624bd76
240b7767b1c5,3ee71bf36497
240b7767b1c5,c2e5d6aa787d
240b7767b1c5,72c697223fbc
240b7767b1c5,ccf1a29a1aca
240b7767b1c5,2df4383d7f06
240b7767b1c5,5d2fbe18c941
8476929b113e,92ab4cc7d0d6
8476929b113e,ffd339697321
8476929b113e,c278b8959094
8476929b113e,7e6127ac2f54
8476929b113e,3932b6e1c7c4
8476929b113e,fed7296e1944
8476929b113e,99eba92b752d
8476929b113e,a8b3d1097c00
8476929b113e,b640f4b7bc4a
6297e05f65ad,ac6440c60a66
6297e05f65ad,a949350e5e59
6297e05f65ad,12be1c1b7562
6297e05f65ad,58e865465b7b
6297e05f65ad,719f0683de3e
6297e05f65ad,85ae23103eb4
6297e05f65ad,344bbbe355c0
6297e05f65ad,7a2ed5d3a71c
6297e05f65ad,64df9b22b1e3
6297e05f65ad,043a9f715da4
6297e05f65ad,fd19a815a539
6297e05f65ad,43851e2064e4
6297e05f65ad,26f2b724967b
6297e05f65ad,c37ee9ae5343
6297e05f65ad,525eab693ded
6297e05f65ad,686d0605fc2b
6297e05f65ad,0e43afc865c7
6297e05f65ad,3ec1c6b42ea6
99eba92b752d,8f9aafa0abfd
99eba92b752d,ddcaa0209a45
99eba92b752d,095fa210f3ca
99eba92b752d,fc184b5ca257
99eba92b752d,93ab954c74ae
99eba92b752d,1ded5e11b153
99eba92b752d,100b590c6ffb
99eba92b752d,6a4c589a8e68
99eba92b752d,284ed75d6f38
99eba92b752d,5de14419816e
99eba92b752d,eca9555e3990
99eba92b752d,2f4dc3374747
99eba92b752d,ddcaa0209a45
99eba92b752d,fed7296e1944
99eba92b752d,fc184b5ca257
99eba92b752d,095fa210f3ca
99eba92b752d,7ee0964b91ad
99eba92b752d,c37ee9ae5343
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
72f7e8a56495,d3a337db3168
72f7e8a56495,2a932b14d734
72f7e8a56495,9795f1b549ac
72f7e8a56495,aa0c4bd4709e
72f7e8a56495,1441f4ae075d
72f7e8a56495,e8ebfafb58ba
72f7e8a56495,8f03f4df0d30
72f7e8a56495,81b7c8090217
72f7e8a56495,55d13b1174ec
72f7e8a56495,e2e860fea28e
72f7e8a56495,7c22942718f7
72f7e8a56495,207dab203b0c
72f7e8a56495,c2745e00e24d
72f7e8a56495,0864a5e75bd7
72f7e8a56495,3.02E+106
72f7e8a56495,358c7eb5f7c3
72f7e8a56495,c6e8dc501948
72f7e8a56495,051153474199
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
d3b898b259fa,5ccb624123c8
d3b898b259fa,77fc519c6fa2
d3b898b259fa,f789b06ba814
d3b898b259fa,49bcf3035565
d3b898b259fa,c87fa66a30d7
d3b898b259fa,3d22dc05479b
d3b898b259fa,d4be5286a929
d3b898b259fa,130f76596b02
d3b898b259fa,9ffa3f5fc299
6d2645017067,c6af51e0c360
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
e75a2f0ba663,d25acf367869
e75a2f0ba663,8ee0ca1fd81c
e75a2f0ba663,f14c890ed9f9
e75a2f0ba663,8f8db07333d2
e75a2f0ba663,de65f739573e
e75a2f0ba663,df829a54757f
e75a2f0ba663,44abb886326b
e75a2f0ba663,88e1788f0a75
e75a2f0ba663,6ff9b1d885db
5d2fbe18c941,2081579d2d2d
5d2fbe18c941,240b7767b1c5
5d2fbe18c941,6cfeac2b5756
5d2fbe18c941,4591b2bf2db5
5d2fbe18c941,8a105729eafa
5d2fbe18c941,44e3be9ba7e6
5d2fbe18c941,78fa654fd535
5d2fbe18c941,e44c43de1627
5d2fbe18c941,d3b898b259fa
b640f4b7bc4a,509c5dc1b85a
b640f4b7bc4a,33b487fe48bf
b640f4b7bc4a,82f9675679f7
b640f4b7bc4a,190783b7f8fc
b640f4b7bc4a,6fe98902e187
b640f4b7bc4a,04827c24288b
b640f4b7bc4a,2f576ec8fb92
b640f4b7bc4a,db883f3c23f6
b640f4b7bc4a,3a50d0bec242
64df9b22b1e3,91b4495e4c91
64df9b22b1e3,16324240e888
64df9b22b1e3,543e3909bbb3
64df9b22b1e3,8ba8f50041cb
64df9b22b1e3,d4cafacf6766
64df9b22b1e3,3e01ef431fa3
64df9b22b1e3,0d5650d52623
64df9b22b1e3,1b9428e9f218
64df9b22b1e3,ae6fdcb8bc43
64df9b22b1e3,1e911711596d
64df9b22b1e3,16324240e888
64df9b22b1e3,0d5650d52623
64df9b22b1e3,3efbba4789fd
64df9b22b1e3,1deb8f495e4d
64df9b22b1e3,60f164de881b
64df9b22b1e3,de244bed613d
64df9b22b1e3,377d5cc11881
64df9b22b1e3,6297e05f65ad
284ed75d6f38,4d0ff3ed13b9
284ed75d6f38,d0a92257f706
284ed75d6f38,e9486511fd14
284ed75d6f38,df8e37eab204
284ed75d6f38,65d44c96e8f0
284ed75d6f38,9f1368f620f3
284ed75d6f38,061da66c97b5
284ed75d6f38,5c1a24780eea
284ed75d6f38,abe7a9131650
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
55d13b1174ec,57c063d42af0
55d13b1174ec,1400a0d54e69
55d13b1174ec,0d8d8d779269
55d13b1174ec,80c1757eb5dd
55d13b1174ec,3e415602024f
55d13b1174ec,f33849997125
55d13b1174ec,d5bc322734b0
55d13b1174ec,4a4f58350c52
55d13b1174ec,72f7e8a56495
55d13b1174ec,94dc27c3c341
55d13b1174ec,4cc410679f57
55d13b1174ec,51ad00ed2a70
55d13b1174ec,e5412a5b4a5d
55d13b1174ec,9a807377f811
55d13b1174ec,a7c722769237
55d13b1174ec,8f24954d174b
55d13b1174ec,c58ff0ce496d
55d13b1174ec,8549ca6ef8ad
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
c6af51e0c360,6e74584da557
c6af51e0c360,64013be0e668
c6af51e0c360,1f988b1e7048
c6af51e0c360,c37ee9ae5343
c6af51e0c360,68363b00ed23
c6af51e0c360,749b906b2f65
c6af51e0c360,9f8313efc4d8
c6af51e0c360,9fe7d72b4c90
c6af51e0c360,6d2645017067
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
6ff9b1d885db,7faf85086f71
6ff9b1d885db,52da74857734
6ff9b1d885db,40c28f0a9b45
6ff9b1d885db,614139f42f4e
6ff9b1d885db,d8565352ada0
6ff9b1d885db,6b506dc3f416
6ff9b1d885db,97acac651d81
6ff9b1d885db,c51c83002136
6ff9b1d885db,e75a2f0ba663
6ff9b1d885db,d8e7b73a7f88
6ff9b1d885db,2170fa901162
6ff9b1d885db,a0a9ffac9939
6ff9b1d885db,98ca75d29d68
6ff9b1d885db,d9cdee397274
6ff9b1d885db,4b298d118ba2
6ff9b1d885db,0ea37ec43702
6ff9b1d885db,31e1532b091c
6ff9b1d885db,43f7ff708601
d3b898b259fa,5ccb624123c8
d3b898b259fa,77fc519c6fa2
d3b898b259fa,f789b06ba814
d3b898b259fa,49bcf3035565
d3b898b259fa,c87fa66a30d7
d3b898b259fa,3d22dc05479b
d3b898b259fa,d4be5286a929
d3b898b259fa,130f76596b02
d3b898b259fa,9ffa3f5fc299
3a50d0bec242,8dc90653a118
3a50d0bec242,c5975738493c
3a50d0bec242,c871e5d357b9
3a50d0bec242,0138f36e207a
3a50d0bec242,3ff15557bba2
3a50d0bec242,6e7dce8274a4
3a50d0bec242,574ba663d60c
3a50d0bec242,f6fec203748b
3a50d0bec242,2ac629d7c0ef
ae6fdcb8bc43,c3c1c01628cd
ae6fdcb8bc43,f8297cb8d852
ae6fdcb8bc43,bfe1cc392d9f
ae6fdcb8bc43,c8d688e3592d
ae6fdcb8bc43,a5d83d4cdff0
ae6fdcb8bc43,3e25ec3bbc76
ae6fdcb8bc43,4df4d5b0d81c
ae6fdcb8bc43,beb7afc3965a
ae6fdcb8bc43,ea5d6926bfaf
abe7a9131650,80b1af2b4227
abe7a9131650,94825e0eeb4f
abe7a9131650,f3a8d3458a84
abe7a9131650,5b6311391c1e
abe7a9131650,cbb292cecd94
abe7a9131650,9cfe0d41ad74
abe7a9131650,525a7c77b5f4
abe7a9131650,9caaf2b1ec47
abe7a9131650,ea639780b77d
5c1a24780eea,212a426b15bc
5c1a24780eea,563a0087da96
5c1a24780eea,bfe1cc392d9f
5c1a24780eea,71d19d445a46
5c1a24780eea,1feeda1563ab
5c1a24780eea,26ae0cd80e3b
5c1a24780eea,80f52f3e8b94
5c1a24780eea,512ef3daaa68
5c1a24780eea,484ab45cb68b
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
72f7e8a56495,d3a337db3168
72f7e8a56495,2a932b14d734
72f7e8a56495,9795f1b549ac
72f7e8a56495,aa0c4bd4709e
72f7e8a56495,1441f4ae075d
72f7e8a56495,e8ebfafb58ba
72f7e8a56495,8f03f4df0d30
72f7e8a56495,81b7c8090217
72f7e8a56495,55d13b1174ec
72f7e8a56495,e2e860fea28e
72f7e8a56495,7c22942718f7
72f7e8a56495,207dab203b0c
72f7e8a56495,c2745e00e24d
72f7e8a56495,0864a5e75bd7
72f7e8a56495,3.02E+106
72f7e8a56495,358c7eb5f7c3
72f7e8a56495,c6e8dc501948
72f7e8a56495,051153474199
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
7cf53011d32e,74b0a5c71f7f
7cf53011d32e,24b0fc1289f6
7cf53011d32e,f24cee65be33
7cf53011d32e,dce037bfcc16
7cf53011d32e,0e14799aee84
7cf53011d32e,82da445c0fd1
7cf53011d32e,36ddd6420e89
7cf53011d32e,f5cd5624f095
7cf53011d32e,031fc8399583
6d2645017067,c6af51e0c360
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,739efc83e3ac
ef7d41492b90,b7e41beb8938
ef7d41492b90,757c91db1333
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
e75a2f0ba663,d25acf367869
e75a2f0ba663,8ee0ca1fd81c
e75a2f0ba663,f14c890ed9f9
e75a2f0ba663,8f8db07333d2
e75a2f0ba663,de65f739573e
e75a2f0ba663,df829a54757f
e75a2f0ba663,44abb886326b
e75a2f0ba663,88e1788f0a75
e75a2f0ba663,6ff9b1d885db
2ac629d7c0ef,bd23b84d452c
2ac629d7c0ef,b1d08874a152
2ac629d7c0ef,a855cc7dcd0b
2ac629d7c0ef,6e4b5a06790e
2ac629d7c0ef,33db722e6eec
2ac629d7c0ef,7c0347f1d839
2ac629d7c0ef,b068d85e9532
2ac629d7c0ef,b8cf537452e6
2ac629d7c0ef,bc52d5387b90
ea5d6926bfaf,2aece5f0788c
ea5d6926bfaf,160e6638cc96
ea5d6926bfaf,a770eda7558d
ea5d6926bfaf,d4a65e6e13cb
ea5d6926bfaf,4e5fbf97e20e
ea5d6926bfaf,78f0df89571c
ea5d6926bfaf,a1370f622795
ea5d6926bfaf,2b9a832b05ad
ea5d6926bfaf,28ac362945ff
ea639780b77d,75313f440b18
ea639780b77d,d9261cc9a258
ea639780b77d,0fc311eac899
ea639780b77d,4b1e87a7dd86
ea639780b77d,2449518d6f29
ea639780b77d,b81beffc2041
ea639780b77d,7d84ef07a403
ea639780b77d,7690e2fa5904
ea639780b77d,85589f026e27
484ab45cb68b,c3bcc7cfcd29
484ab45cb68b,6cf68d5cd799
484ab45cb68b,2df4fc99db2e
484ab45cb68b,69c314f365ac
484ab45cb68b,y3Dbcz
484ab45cb68b,0aeb8cc2e6df
484ab45cb68b,3d4f5ae86a23
484ab45cb68b,1523ff3c2de8
484ab45cb68b,647d6a047879
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
55d13b1174ec,57c063d42af0
55d13b1174ec,0d8d8d779269
55d13b1174ec,1400a0d54e69
55d13b1174ec,80c1757eb5dd
55d13b1174ec,3e415602024f
55d13b1174ec,f33849997125
55d13b1174ec,d5bc322734b0
55d13b1174ec,4a4f58350c52
55d13b1174ec,72f7e8a56495
55d13b1174ec,94dc27c3c341
55d13b1174ec,4cc410679f57
55d13b1174ec,51ad00ed2a70
55d13b1174ec,e5412a5b4a5d
55d13b1174ec,9a807377f811
55d13b1174ec,a7c722769237
55d13b1174ec,8f24954d174b
55d13b1174ec,c58ff0ce496d
55d13b1174ec,8549ca6ef8ad
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
d459d5978e4e,c754e255337a
d459d5978e4e,80c5954bacfb
15825c4db3cc,3ccb4dfb4df1
15825c4db3cc,2bdffdda6e3e
15825c4db3cc,1630ffc87d95
15825c4db3cc,6ef6bcf4fb07
15825c4db3cc,d21343d94d3f
15825c4db3cc,5a67bdef9bb1
15825c4db3cc,50709bd70963
15825c4db3cc,53e12567b5ce
15825c4db3cc,623c7d398f25
15825c4db3cc,6ef6bcf4fb07
15825c4db3cc,5a67bdef9bb1
15825c4db3cc,50709bd70963
15825c4db3cc,d96aa84a275b
15825c4db3cc,53e12567b5ce
15825c4db3cc,a054d10a72ca
15825c4db3cc,c4f78c252263
15825c4db3cc,98165be47618
15825c4db3cc,614240fc5625
031fc8399583,df87604b8a96
031fc8399583,333aff01e02d
031fc8399583,8adea0bbc464
031fc8399583,07be1ecffed6
031fc8399583,4124ca589511
031fc8399583,6f7cee180c1c
031fc8399583,2f576ec8fb92
031fc8399583,1dcf0273214c
031fc8399583,0883098a7891
c6af51e0c360,6e74584da557
c6af51e0c360,64013be0e668
c6af51e0c360,1f988b1e7048
c6af51e0c360,c37ee9ae5343
c6af51e0c360,68363b00ed23
c6af51e0c360,749b906b2f65
c6af51e0c360,9f8313efc4d8
c6af51e0c360,9fe7d72b4c90
c6af51e0c360,6d2645017067
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
757c91db1333,07287ffff337
757c91db1333,ef7d41492b90
6ff9b1d885db,7faf85086f71
6ff9b1d885db,52da74857734
6ff9b1d885db,40c28f0a9b45
6ff9b1d885db,614139f42f4e
6ff9b1d885db,d8565352ada0
6ff9b1d885db,6b506dc3f416
6ff9b1d885db,97acac651d81
6ff9b1d885db,c51c83002136
6ff9b1d885db,e75a2f0ba663
bc52d5387b90,beb7afc3965a
bc52d5387b90,2ac629d7c0ef
bc52d5387b90,d58e237ef003
bc52d5387b90,6fb13229548b
bc52d5387b90,267fca2ffcfa
bc52d5387b90,fd18cfa4cd7d
bc52d5387b90,3ec0bd0dade3
bc52d5387b90,6f2f00d5aa7b
bc52d5387b90,48f33e09eb52
28ac362945ff,de1fe3fdd90c
28ac362945ff,d8eac6e5cefa
28ac362945ff,1c230abba0a3
28ac362945ff,f9dbc70fe193
28ac362945ff,9cc918d1f20c
28ac362945ff,93decd51af6b
28ac362945ff,3988999df385
28ac362945ff,403c9cd102fb
28ac362945ff,bd397e1f22c6
85589f026e27,9d25f3d9dccb
85589f026e27,ea639780b77d
85589f026e27,978dc7d1c871
85589f026e27,88b50e16e7c3
85589f026e27,2105a99d71ba
85589f026e27,7d9dbc6cf98a
85589f026e27,25941c7f91b9
85589f026e27,15e2f7bc534f
85589f026e27,e824a35abbc3
647d6a047879,bfeb813e8479
647d6a047879,641ab8ea7bf8
647d6a047879,9d5f5eb583fb
647d6a047879,1f8cc6bbaaa6
647d6a047879,6a83cbc49c12
647d6a047879,2b3ad4f2a058
647d6a047879,7835ef2f81ff
647d6a047879,f3092432a535
647d6a047879,12dae47f2300
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
72f7e8a56495,d3a337db3168
72f7e8a56495,2a932b14d734
72f7e8a56495,9795f1b549ac
72f7e8a56495,aa0c4bd4709e
72f7e8a56495,1441f4ae075d
72f7e8a56495,e8ebfafb58ba
72f7e8a56495,8f03f4df0d30
72f7e8a56495,81b7c8090217
72f7e8a56495,55d13b1174ec
72f7e8a56495,e2e860fea28e
72f7e8a56495,7c22942718f7
72f7e8a56495,207dab203b0c
72f7e8a56495,c2745e00e24d
72f7e8a56495,051153474199
72f7e8a56495,0864a5e75bd7
72f7e8a56495,358c7eb5f7c3
72f7e8a56495,c6e8dc501948
72f7e8a56495,3.02E+106
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
80c5954bacfb,c754e255337a
80c5954bacfb,d459d5978e4e
623c7d398f25,b4bf303ecd45
623c7d398f25,224b64faf063
623c7d398f25,ac27a76b4955
623c7d398f25,f44feb43ec06
623c7d398f25,81128b0b676c
623c7d398f25,3b083a06cdcb
623c7d398f25,d2eef6c1c28d
623c7d398f25,289d5ffa636a
623c7d398f25,8391910cf0c6
0883098a7891,7c08bd83929e
0883098a7891,b18614fa7933
0883098a7891,57ee470573c5
0883098a7891,46a586e737a4
0883098a7891,5d59f7a03677
0883098a7891,3d647b39975b
0883098a7891,81b87a730309
0883098a7891,9102ceeb9ab1
0883098a7891,6a1259ec99a3
6d2645017067,c6af51e0c360
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
ef7d41492b90,8eda6d66373b
ef7d41492b90,4255d9b942a4
ef7d41492b90,5c7cef315f40
ef7d41492b90,178ac7ed1527
ef7d41492b90,6cb42c6f0fdc
ef7d41492b90,9e3e3bf4d4ec
ef7d41492b90,b7e41beb8938
ef7d41492b90,739efc83e3ac
ef7d41492b90,757c91db1333
e75a2f0ba663,d25acf367869
e75a2f0ba663,8ee0ca1fd81c
e75a2f0ba663,f14c890ed9f9
e75a2f0ba663,8f8db07333d2
e75a2f0ba663,de65f739573e
e75a2f0ba663,df829a54757f
e75a2f0ba663,44abb886326b
e75a2f0ba663,88e1788f0a75
e75a2f0ba663,6ff9b1d885db
958d094950d1,14546dc613df
958d094950d1,dc600ea9285d
958d094950d1,6ed79ea6d10f
958d094950d1,75876a220150
958d094950d1,1e71ebf2b9c4
958d094950d1,8e11d25aa571
